Date,SPX,AAPL,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANSS,APH,ATVI,AVGO,CDNS,CERN,CRM,CSCO,CTSH,CTXS,EA,FFIV,FLIR,FTNT,GLW,GRMN,HPQ,IBM,INTC,INTU,IPGP,IT,JNPR,KLAC,LDOS,LRCX,MCHP,MSFT,MSI,MU,MXIM,NTAP,NVDA,ORCL,QCOM,SNPS,STX,SWKS,TEL,TTWO,TXN,TYL,VRSN,WDC,XLNX,XRX,IXN,IGM,IGV,XNTK,XLK,XSD,VGT,RYT,XSW
2012-07-17,-1.135892513608068,0.055304541376774874,-0.4861033103314408,-0.9465350641863943,-0.261533315867,-0.15156794181914085,-0.11451223500976801,-0.3027289561158192,0.15852960218076795,0.33466144771800294,0.18654102941436362,-0.2919489771000555,0.046948379904470046,0.19536342762885284,0.14752077528740992,-0.03313792561170205,-0.023133982286452314,-0.04131590537409326,0.5076868628991499,-0.03485289864967141,0.357411569345652,-0.02800480423545704,0.09873763511296328,-0.45294626168043045,0.09043508798768048,-0.21390341607781407,-0.4736106464702367,-0.9698973815053614,-0.21961825963322978,0.24479301858390645,-0.15668279698232246,-0.3680961065873078,0.2999145388885403,0.07155586724185517,-0.12927618072583874,-0.5283895700505723,-0.6878329187928762,0.29206243556941264,-0.07191167853976324,0.02133302137433957,-0.36599588737206573,-0.1678099281248007,0.13714393183035387,0.15761379933170871,0.5359822028443472,0.38791573501409005,0.3106821185795107,-0.1655992440513205,-0.4692106518781456,0.1733655498805488,0.12864870188144248,-0.21448668213772085,0.6805278439330141,0.05924425615556251,-0.33286455766856476,-1.5391967050022,0.11606511295031263,0.41876782292866704,-0.6399687984566057,0.40297760197426424,-0.3631743028364229,0.9763170803262796,-0.047846282589957274
2012-07-18,1.5701362052348904,0.7348957112064084,-0.004488924095732728,-0.4023068426836608,0.6231536473228766,0.5640357531417053,-0.10061891528964098,0.7017658722150132,0.6608203504273358,-6.279982436105324,-0.9273280140198924,0.4664915014077419,-0.08957555151259994,-0.7636473867280972,-0.6892951299703041,0.026863081572250754,0.17598557312545976,-0.5083698136679893,0.545694189963773,-1.4155651790242463,0.9861081407001961,-0.8723437430566602,0.409502938522607,-0.07511569677929945,0.010692161877443795,-0.5082860281771951,-0.3973556873083309,-0.13538413690834342,0.14482339079703851,0.6175051295847526,-1.9619782294599124,-0.8233029726710823,-0.37586945968045277,-0.025217542587889993,-0.3206146827300675,-0.37033230893805846,-0.008494616745280601,-0.29559871970527474,-0.49503964430028274,0.5890597010705292,0.4058317652530628,0.0880909312833866,0.2520356684168748,-0.11885710983289847,-0.12039501000688996,0.1349258508968796,-1.1812416307550113,-0.10013815328398652,-0.504115274792525,0.14824814562704336,-0.46603002155190965,-0.26757193624538544,-0.46218401566489337,0.6850912152777645,0.7527945409445609,0.5186903640355468,-0.04109963131057447,-1.7450312768338858,0.42993786169288134,-0.2291970966739391,0.5338810926568415,-1.223695415839256,0.8972493146555212
2012-07-19,0.8819766691017988,0.0013331695916691446,0.0037063715187770907,0.18443992637149373,-0.3527282936903583,-0.12110197204147931,0.6609866982315782,0.4057184676561708,-0.31699595232220235,0.6375763301877931,1.5412673332581646,-1.6062151878581639,-0.0008634263356962487,-0.867517391075961,-0.27678773653422306,0.12024109452666033,0.5471342848869291,0.3802060959173727,-2.328211413802755,-0.6857157930604163,0.5669614001516646,-0.003262732243242147,0.36721113693760016,0.5515009672471916,-0.26084040689763577,1.4772428533630204,0.8221722000726399,0.8634301530974053,-0.11672275127423296,0.6532631190145968,-0.501025064199632,0.05860330366403888,-0.6237758400635772,-0.34138633475354935,0.14314348070774377,0.27600080603706806,-0.4117820813517834,-0.468664613217366,-0.030513760069568394,0.2535767658160728,-0.1123430571065442,-0.07389238252358958,1.275615213954451,-0.4031964143506022,-0.5565953002772112,-1.4647907319867368,1.3514985694404693,-1.6659588441278195,0.10291134965201042,0.6087645332376342,-0.23278209175464176,0.5396439811315291,2.012435383496214,0.20513038277278553,-0.6388995823363915,-0.9263953347227462,-0.009490551907622533,-0.5970987877209953,0.5821518143620658,-0.10498344347559833,-0.08283520733479073,1.2421362008766261,0.5490194115380461
2012-07-20,0.04068820235335276,-0.24635997778439817,-0.013446177130271386,-0.04290325305825928,0.20678120359268654,-0.010736024417574113,-0.004359188849411816,-1.2171398870195147,-0.27816178884121273,-0.14446650776523076,0.8941816069743513,0.026508656232563085,0.09764591900525404,-0.0957354543471104,0.12532511939248012,0.030073035076308475,0.1964697231020018,-0.07499793569645549,0.0684243047393821,1.1201023832403756,-0.2189332235460737,-0.06711489482559138,0.01577419944041382,-0.3071325398090962,-0.07981156453570114,0.039065274157310384,0.2369291952169889,0.11420344295729784,-0.5953735081875263,0.3302036158740697,0.15659337292030767,-0.42704563060382367,-0.20811114329223718,0.29449467189219386,-0.040343966327398444,0.27726108824606,0.5017180548873234,0.1913213772077989,-0.04309024106443912,0.5598405258817934,-0.10998813446734357,-0.1548038308502516,0.16135625324595743,0.18518772315702361,0.1465612975073884,-0.11553628470006388,0.2207190370816017,0.6200421289719643,0.40304286130406647,0.10487669137877743,-0.2950441665656571,-0.015290325906068242,-0.9108828303772109,0.6964098029204627,-0.1677335945147036,-0.7463676342174815,0.11378851594561051,-0.199367114930624,-0.1335261411343018,0.2895642495376076,-0.13110840135174895,-1.1737113081263972,-0.18236310252210133
2012-07-23,-0.0055777366044362665,0.35939475776115826,0.46616281906246515,0.049561181702331016,-0.37792355468934363,1.0254907456301412,-0.6585530048054642,-0.13851575041341424,-0.5393413412092449,-0.5240320901225435,-0.3569094900909928,0.13312166985926335,0.22858442926854952,0.16320573256175874,0.20264941523398947,0.019232300095397534,-0.1403148317810937,0.16070201365522496,-0.24997580173896372,-0.08614163555769372,0.9363696742989749,0.05822585270354331,-0.056080308393968686,0.5936747625303447,0.023266359046933163,-0.031206819464970205,-0.12961425459749729,0.6560800656060807,-0.3853138431428213,0.05117084511339302,-0.07091358769276132,-0.1336451823676761,-0.34280494335646117,0.27721268728651044,0.175478333270514,0.9971049400196276,0.009225231630774457,0.11266898548225386,-0.15551694936018196,0.056299819349899735,-0.2938887822057517,-0.05021144092509934,0.3958213955449824,-0.3136683557721546,0.16276954772440702,0.1923911351868175,-1.1032464452103687,0.4264813782975,-0.2197809508111561,-0.15185123904889836,-0.5736422884570039,-0.4588751088688235,-0.23199133503296906,-0.475470782395493,0.1976748590991891,-0.6702248892445375,-0.18231249739670388,-0.05899325018808522,-0.27531415169256046,-0.28191108060046927,-0.23522912596485004,0.09517454976823723,0.5476772654561525
2012-07-24,0.22840810283040341,0.07542366823005824,0.3866532386593126,-0.19789878576354286,-0.16506886466126638,-0.2656358612970203,-0.12102690030606883,-0.029164407565997873,-0.5061343799777858,-0.1993353649854168,1.1248347905038327,-0.19823520342799414,0.0544368468951294,-0.12069288045955322,0.3023729143701366,0.5104142506988515,-0.029558770651032233,-0.05474579648519029,0.23899079020914285,0.6408712702408529,0.3284504328749075,0.10383689253404667,-0.2576836913010667,-2.3560844178338116,-0.02645690797712967,-0.0865068717313787,-0.034802685220514475,-0.2135699954597297,-0.44291032587531554,0.9080887607680332,-0.12401285797864546,0.38771310003566584,0.34217075774128736,0.2797696495358601,-0.021347912613105455,-0.43948004865173657,0.17184406947203412,-0.3633412286987829,0.16370420008405548,0.7955498257936399,-0.009477285280802735,-0.01728849506702917,0.13312049222521552,-0.21828945971405994,0.27850775099516045,0.04485030371674178,-0.2556075738557128,-0.12159291823579496,-0.38618273027219546,-0.37526680707443616,-0.02801124904297171,-0.04304300517500573,-0.8301237875940353,0.787970548004616,-0.3854616187966187,0.26447933486515873,-0.16434591827461398,-0.20922865249884223,0.2984655899153011,0.03947804610998561,-0.1577283946711248,-0.6818970917352015,-0.01228297107965505
2012-07-25,0.5207030091810225,0.1509647021975886,-0.2522807433524788,-1.6904821049445142,-0.24651544414502258,0.5054388605112909,-0.14206451868126316,0.1515725571108173,-0.054331349059727405,-0.28924278810006515,-0.47084405121300404,0.3200473122145991,-0.26768082816326116,-0.09911585157172567,0.33520816710999596,-0.33945639650943416,-0.11843039916261702,0.5975251914041457,0.22404746547504603,-0.7499820755042348,0.3517061868529362,0.06883124180218542,3.1208415795853734,-0.469989346136036,-0.15411850399754892,-0.007815115075241345,-0.04931423972325897,0.5456072804007522,-0.2873687421300423,-0.0056842068085336366,-1.1154658643349296,0.47041257159715605,-0.21497863993864696,-0.1125223287144991,-0.24959343022670383,1.1079290126678474,-3.116632941134699,-0.08902700306687476,0.4344102364346927,0.029685914977923035,-0.033870146178314145,-0.18815170221083385,0.16133207555750914,0.1419789412648312,-0.2600445459000512,0.040947680553212,0.33327667494106855,0.06505785199310557,0.2071269238648086,-0.18956034841506086,-0.4680669304262212,0.35033489168648463,-1.4528236458030557,0.4999935803338817,2.383235394982079,2.2082145914232654,0.17402094130886586,-0.23381062267026378,1.8308384478611441,-0.5927860197984415,1.7757069931829255,-1.0275481890302585,-0.4549690396592712
2012-07-26,-0.5096507445995475,-0.45686972510823676,0.013433854519095088,0.6060927031634338,-0.2710136668319801,-5.711678882541629,0.1910486774065499,0.206047517178845,-0.16291545842129843,0.15372843843176923,0.6017988885844537,-0.199403736192685,-0.5913235705693477,0.38231504604655614,0.48970098434617004,0.4061565369951653,0.1427078865389139,-1.3067818507530968,2.0735570252354454,0.12474693695960785,2.895762243572527,-1.8304584809726965,0.08146189087639105,0.8662204634072501,-0.022765262435740084,-0.03520584102798274,0.075333456970547,0.2336320158754436,-0.16794975408197738,0.4647852773613693,0.050876736517549516,-0.2688895378452016,-0.24988014299732525,-0.640174457057029,-0.0006554076379602286,0.35550167090138796,1.6779085271952348,0.07303350710970921,-0.02264510493791027,-0.08893334308468866,0.1490120534350253,0.06905832544713822,-0.16220802914031832,0.47990582759207273,1.7025617550459327,0.06980136977952403,-0.9791301740126807,1.0342022388815844,0.39908422869141846,2.692588845288224,0.3048826594170329,4.154566350068352,-0.7091497640820329,-0.7869647695839527,-0.14216319243009023,0.05194935894435196,0.3464183598480258,-1.20804592245306,-0.051110104607733776,-0.012619939519153951,-0.1969038383290982,-2.3079928703886057,0.6161591958866416
2012-07-27,-0.34162655680414844,0.019883026747628502,-0.20385653855136054,-0.20977009292020488,0.22241784863031283,0.3316707485150504,0.1187726476208525,0.1991724344959483,0.3017566990216987,0.9735990204546179,0.3285424714238907,0.6013874086386657,0.06009955083613506,1.297297526366246,-0.43015914325657467,-0.00031571372630656954,-0.026875852121310377,0.2169916317755645,-0.641977715879649,0.24964891779896015,0.1319997518207312,0.9218164598861751,-0.2013919689432403,-0.7981122217632957,0.11373644434005906,0.09436835577262002,0.01231596875445715,-0.1650737515521734,-0.5353050031869891,-0.019802336428751385,-0.34779102473972456,-0.08076979032933206,0.17007645504760602,-1.5130240488114477,0.2391543285435772,0.0805003052155348,0.8968073780867863,-0.06308817430245914,0.4913290047550977,-0.12529908240215232,0.01272572163479383,-0.014059952476637626,-0.24388218295598665,-0.284271026644259,0.39415706356968633,-0.13742532946508057,0.7792765444394318,-0.6483209402440642,0.7551143514203495,-2.0922408681528384,1.6124027738823208,-0.1554077414995349,0.3584301351031998,-0.2863805935774612,-0.38756240556686594,-0.8330808048434845,-0.023804260523466268,0.19103303741877464,-0.5044203423633703,0.4027937241802444,-0.05144542430857764,0.38854164022107823,-0.620816728463659
2012-07-30,-0.4073223623313019,0.6562356959428682,1.1870878424535682,-0.0662101582775491,0.042074926080798554,-0.10783477753172652,-0.025518059235764497,-0.2509828256630452,0.44449455506695584,-0.0014594613075126243,-0.5781679233696762,-0.07372126243957765,0.14627600748273445,-0.15894356283093858,0.6694494031813185,-0.43272063838972014,0.3170051143795307,-0.5595850539628316,0.1395715451003437,0.36896286084518665,-0.20372895983715006,0.5569925657770998,0.03829333038027439,-0.33002139178906054,-0.08999898676970787,-0.22960572959824968,0.18961434053275833,0.047417164948279335,0.5395449579405128,-0.5039867484501801,0.05322674995196676,0.4110032265492007,0.968544090944191,0.4497663294527134,-0.9088205079950761,-0.14949684081298986,-0.30896096908571463,-0.22063553681821135,0.41194304568634577,-0.08101489191094782,-0.014909002924083568,-0.023677366029887126,0.17226785329857477,-0.2422375132397932,-0.26909240886796393,-0.009883844008763227,-1.6351334803587783,-0.47127541715494153,-0.20761642374104722,0.41391555802345453,0.20546933148462612,0.10436395020666979,0.13811354077599333,-0.37983058183043317,-1.2959782603029786,-1.025163071645525,0.5336726780837284,-0.15764840176655995,-0.9277998408219272,0.04863025728946209,0.2704798083747826,0.6469052446881045,0.3835944036171259
2012-07-31,0.7693008813732604,1.009755400727319,0.2869269930831276,0.5174257135501532,0.20299450742432054,0.4417890394196844,-0.20438406633187228,0.07348640080467495,-0.5200809434793513,0.5850006265083673,0.11682527117918873,-0.7942371226342595,0.1324115548747745,-0.011368664313206482,0.2580538232642358,-0.10283733626429761,0.46806582169519356,-0.20911330545236567,0.5690964256853228,0.754999125780019,-0.055098246528256144,0.6922288249748525,0.00431259520569402,-0.10022453826403006,0.009207239140372704,0.21077344027924944,0.18730927989623086,0.5154697064183328,-1.7537346325170446,0.5993538591869075,0.05259645598100793,-0.29374128627012974,0.25407105592769885,0.26987601063248073,0.08698727223650762,0.48350857294564026,-0.7435777399258009,0.09849422571137915,0.09325243415278103,0.11606241554366654,0.07603087961664824,0.33538692454924124,0.3319158854065191,-0.5613750274137739,0.2329236613077692,0.27094849395698367,1.3923197044420448,1.0804085497846025,0.02351959319022401,0.7382008107951143,-0.9725329200872785,-0.09734649756094113,0.6794842807198728,-0.04844610352067753,-0.6375658067810256,1.1761167806629336,-0.25660518207343946,0.7868606881802411,-0.286044536578441,-0.4602800210555032,-0.0844527449828517,0.5153770228888126,0.21829305357732717
2012-08-01,-0.14863336576787833,-0.13574331962319322,-0.09271687911223901,-0.9432394141336841,-0.35758987201095177,-0.12355391703164358,-0.46923579800328485,-0.23485265432177643,0.26624350429871985,-0.12889018115547457,0.7171486372101007,-0.004067262336642578,-0.09689827279740294,0.22992136736796234,-0.27404438069745285,-0.19080876960764484,0.05113608152059635,-0.8313888550414797,-2.425530710656703,-0.8892863424348779,0.3085386228334596,0.28928899808700953,0.013751300304960967,-1.3824984690279456,-0.3047713582549825,-0.051453593780094446,-0.8558759116598629,-0.19954466516004238,-0.6439732004709442,0.24248818607145234,-0.32746504993355313,0.13117462517877462,0.33394672127979197,0.41403278622521084,-0.7488107729400667,-0.28403456903956037,0.12117456457047522,0.22650670457359592,0.20005166144647463,-0.18269722567582256,-0.017764778761608587,-0.2643058810066932,0.2133166749141472,-0.0643566300469836,-0.21434740270750122,0.09623536079640546,-0.7224055950207854,1.6505809668275249,-1.242457211355049,1.1748915613930853,0.3418268257565986,-0.0019346556607250124,-1.5844081636944094,0.31392990457965997,-0.27161025309438447,-0.5212173856850025,-0.017411437698794864,-0.6070560494844406,-0.2211571995967302,-0.08877951544590514,0.06594517521955001,-1.0914387331776145,2.1146747119024396
2012-08-02,0.7124179522832417,0.1119951649897695,-0.042567724462756196,0.3758928437423295,0.023290557691221746,0.17194751869525873,-0.15207654595648357,0.07308607423631112,3.8633312824517305,0.31730812507558914,0.05699951458951878,0.10105672621579782,-0.04801064398865591,-0.0355011942934834,0.3467740025359858,0.17300410607896308,-0.19435971045299696,0.1849600833304537,0.7268850637815107,0.9933112898575593,0.04447510270086311,-0.1935290201962545,0.036292058242932766,-1.2830622560473777,0.024998553032732233,0.04731885204891303,-0.15073097259097396,-0.0017070513967238643,-0.08378181022064363,-0.5965627307046235,0.03404617273266949,0.6667096032387282,-0.4646489726245023,-0.6334471627218793,0.3865317001494267,0.2739517796160226,-0.06554319101022717,-0.18140214634572674,0.1318163377706126,-0.22415689608475275,0.016965755470725884,0.3870487185794324,-0.3560210680673272,0.0741482494055814,0.058560857760856046,-0.01174105756165153,2.339292213868995,-0.0991501280602661,0.47269196539515385,-0.4566132924140447,0.0722677818218673,0.09179768789810423,0.163088711542627,0.34868385796888296,0.5860661833346084,0.24318863815627148,0.1238620657688069,2.042248776795395,0.6584089969584969,-0.1597062341869079,-0.1017217145535922,0.13243274837042857,-0.5146508270627905
2012-08-03,-0.40708437559772875,-0.14992820287653877,-1.0146234702075618,0.29580688260145166,0.11174290144210693,0.27872071523849357,-0.09457644438203272,0.024470751125381496,-0.10324274547368299,-0.05420323703239868,3.7791281025493846,0.7018266557541734,0.20395326969958322,0.0014392494308131502,-0.38663167543092436,-0.36261667443405066,-0.12089058327422664,0.17363514171543412,-1.0641631658176987,0.45550813696192477,0.008009453984342505,0.18310546244234693,0.11518601790361654,0.8510780028536836,0.28751984920234075,-0.23927366230036576,0.348647871263658,0.021126300912165486,-0.029012772590366945,-0.8661789525443312,0.04350038648118137,-0.3839614515296149,0.13966461938825017,0.21130193895591176,-1.9735045424189543,0.049781618930647996,2.1680626022916476,-0.11669047662871311,-0.43244102451855126,-0.1564505527306941,0.06924395399965291,-0.0901534669598852,-0.007828707007744642,-0.11763741684250507,0.03385184246387447,0.1841588699990187,-0.44670370552430577,-0.1496550079735915,-0.6054865750746665,-0.3312615095917125,-0.20199093685527633,-0.015417078108047357,0.05702750429109221,-0.5843664892953815,0.00357494787705438,-0.27526689436490487,0.2449051149996786,-2.117578997144126,-0.21992350999607585,0.8599282233709002,0.02480043979166103,0.5111915945237493,-0.2130382040156255
2012-08-06,0.6437078627139852,0.07396991661541226,0.5302947512399628,0.7865571822011104,0.5665508971558819,0.19530906774630508,0.21595144994951518,0.4006140673006635,-0.22884043999089354,0.18766706978076986,-1.0525673988279511,0.6897187458449495,-0.59538895907666,0.43483047789402557,0.08758912376766011,-0.6812595720957804,-2.1404381933949383,-0.3682333950069256,-0.2969597776596006,-1.1202691366318596,-0.054718031431641646,0.23869351319009113,0.21590082216368028,0.5438621786195605,0.35917742770815975,0.3745135782715011,0.3572361233814213,0.11174937530281222,-0.33897173795219443,0.1956783819917418,-0.25574400767945377,-0.4737798692269085,-0.08268378753936013,-0.19464612780979498,1.612925164834795,0.2420935365582623,0.23863107081092805,0.251895443487364,-0.54180107697868,-0.67235686915233,-0.046490304773357215,0.24508583793312322,-0.8535111419651598,-0.22076580186569722,-0.15565041986147582,-0.15291235289781313,-0.7128827357699234,-0.38679884086019034,0.9254802578082834,0.2450725640461317,-0.1658067992124287,-0.05886811982695807,1.382457761140915,0.045623703826610386,0.14084969933765962,0.7434952962971865,0.08900454159459698,0.10921073472884654,0.4193998954414126,-0.19403415165479232,-0.16375146471068783,0.2713976214809946,-0.54505583350129
2012-08-07,0.46783554792597826,-0.49615235195861324,0.4229058245457342,0.5892423305994797,0.11685929264034937,0.15780895773972248,-1.4768506773402397,0.13397285379448673,-0.30615487298840954,0.00632786075894482,-0.035368458500400476,0.3771047921362828,-0.7791989533887776,0.10857569718143327,0.0722936819028249,-0.8262451253660548,0.7785187909475642,0.06860796626379072,-1.1416945549760968,-0.8856300054056151,-0.028726051635056583,0.03865778578045287,-0.3114399675189256,-0.35820665781754596,0.07749668074229263,0.1575067896849009,0.15378606552106,0.38195541310194747,-0.06300265192626535,0.04810904182956375,-0.0645559653056176,-0.00046811296331588503,-0.04513470150990495,-0.1444064499499324,0.6434134937838532,0.053091812548807675,-0.6297650635934061,0.24445705365437362,0.39635044049689877,0.7636881928969677,0.14950008394828532,-0.03995668704791301,0.43091592821699437,-0.15330129447303714,-0.003458941939457389,-0.06752678837848189,-0.4440482126583957,1.5690377672311218,-1.3574426586373864,0.46897382148966266,-0.3548758883804591,-0.043551360217346194,-0.4555855850495954,-0.16326358884856532,0.5437471304845399,0.8547147750543453,-0.08199578552054368,0.2135204981472209,0.660057536456072,-0.3840114202413357,-0.11625957899834612,-1.2760550680745568,-0.048922215497315284
2012-08-08,-0.008043848467623672,-0.1326962877119224,-0.2803038506728296,-0.2175896603760387,-0.04413784161852476,0.13844755165553393,-0.06574169906184206,-1.3696026234613314,-0.24390595291290976,0.28297362379900504,-0.6582791455741032,0.023994432866912996,0.0823932589299591,0.030724189788982403,-0.02683947780620553,-0.05315315523096537,-0.28788298376360477,-0.3416192794211232,-0.41928499252230983,0.04426790425185883,0.030006589547278632,0.21997511150503357,-0.1613373077145697,-0.3233752138951732,0.7674063483129842,0.19926391061866294,-0.22665604664569478,0.10149607901261692,0.3496212709319526,-0.049848279048046173,0.2883107713427788,0.06233203240167819,0.13158365076146278,0.015492674300268267,0.023740113094942727,-0.22798844292330248,0.26033553095845596,0.12654462312895598,0.1482324355449905,-0.334431894909465,-0.08591050142404881,0.7005303200097496,0.13212682918570423,-0.0714161663051898,-0.014203068012433985,-0.19005128000730037,-0.8938346488008452,-0.29817844556472206,-0.33870212477728806,-0.1182834778126016,0.2566092436872144,0.010671607567753805,0.1698527407966721,-0.11168488985916988,-0.05879652177946363,0.13254593740122944,-0.2703839041040765,0.17127752045304678,0.04602257492588084,-0.15804222378697352,0.025228662363013916,-0.2331205256455199,-0.002696784776799784
